data,roll(fi) angle,pitch(theta) angle
1970-01-01 23:50:51,179.2801,-16.3948
1970-01-01 23:51:01,179.3956,-16.6207
1970-01-01 23:51:11,179.029,-16.7971
1970-01-01 23:51:21,179.3963,-16.9362
1970-01-01 23:51:31,179.3352,-17.3392
1970-01-01 23:51:41,179.0925,-17.7953
1970-01-01 23:51:51,179.3963,-17.816
1970-01-01 23:52:01,179.3338,-18.2519
1970-01-01 23:52:11,179.3303,-18.5615
1970-01-01 23:52:21,179.0279,-18.7418
1970-01-01 23:52:31,179.1485,-18.9243
1970-01-01 23:52:41,179.072,-19.4474
1970-01-01 23:52:51,179.2631,-19.6951
1970-01-01 23:53:01,179.1931,-20.2201
1970-01-01 23:53:11,178.9528,-20.3501
1970-01-01 23:53:21,178.5909,-20.5168
1970-01-01 23:53:31,179.1983,-20.9653
1970-01-01 23:53:41,178.8705,-21.1892
1970-01-01 23:53:51,178.4926,-21.2074
1970-01-01 23:54:01,178.7368,-21.3159
1970-01-01 23:54:11,178.986,-21.6561
1970-01-01 23:54:21,178.9826,-22.05
1970-01-01 23:54:31,179.1098,-22.4864
1970-01-01 23:54:41,178.9838,-23.111
1970-01-01 23:54:51,178.9871,-23.5231
1970-01-01 23:55:01,178.7284,-24.3572
1970-01-01 23:55:11,178.8517,-24.9041
1970-01-01 23:55:21,178.7083,-25.6479
1970-01-01 23:55:31,178.6483,-25.7289
1970-01-01 23:55:41,178.576,-26.1683
1970-01-01 23:55:51,177.9893,-26.4211
1970-01-01 23:56:01,178.6189,-27.2643
1970-01-01 23:56:11,178.956,-27.4931
1970-01-01 23:56:21,178.5548,-28.1126
1970-01-01 23:56:31,178.6816,-28.8575
1970-01-01 23:56:41,178.6125,-29.1651
1970-01-01 23:56:51,178.3977,-30.1719
1970-01-01 23:57:01,178.2059,-30.401
1970-01-01 23:57:11,177.8666,-31.0246
1970-01-01 23:57:21,178.25,-31.7081
1970-01-01 23:57:31,177.8313,-32.1269
1970-01-01 23:57:41,178.3654,-32.4033
1970-01-01 23:57:51,178.0976,-32.8683
1970-01-01 23:58:01,178.0817,-33.0381
1970-01-01 23:58:11,177.9374,-33.7047
1970-01-01 23:58:21,177.8,-33.8922
1970-01-01 23:58:31,177.776,-34.9344
1970-01-01 23:58:41,177.7232,-35.1095
1970-01-01 23:58:51,177.8481,-35.6432
1970-01-01 23:59:01,177.6315,-36.0124
1970-01-01 23:59:11,178.0609,-36.1721
1970-01-01 23:59:21,178.3235,-36.4536
1970-01-01 23:59:31,177.6728,-36.7115
1970-01-01 23:59:41,177.7236,-37.2221
1970-01-01 23:59:51,177.4362,-37.6543
1970-01-02 00:00:01,177.3781,-37.6934
1970-01-02 00:00:11,177.8631,-38.1064
1970-01-02 00:00:21,177.7919,-38.2371
1970-01-02 00:00:31,177.2496,-38.6364
1970-01-02 00:00:41,177.3909,-38.8512
1970-01-02 00:00:51,177.1738,-38.8022
1970-01-02 00:01:01,177.5294,-38.8812
1970-01-02 00:01:11,177.5262,-38.9167
1970-01-02 00:01:21,177.5586,-39.3404
1970-01-02 00:01:31,177.1558,-39.0236
1970-01-02 00:01:41,177.0224,-39.7748
1970-01-02 00:01:51,177.2561,-40.0205
1970-01-02 00:02:01,177.2945,-39.4052
1970-01-02 00:02:11,177.7211,-39.906
1970-01-02 00:02:21,177.3439,-39.9202
1970-01-02 00:02:31,177.3267,-39.9716
1970-01-02 00:02:41,176.9362,-40.1892
1970-01-02 00:02:51,177.3022,-40.0973
1970-01-02 00:03:01,177.1674,-40.0342
1970-01-02 00:03:11,177.0929,-40.2935
1970-01-02 00:03:21,177.0854,-40.1931
1970-01-02 00:03:31,177.3127,-40.0744
1970-01-02 00:03:41,177.3388,-40.508
1970-01-02 00:03:51,177.0701,-40.2095
1970-01-02 00:04:01,177.288,-40.5074
1970-01-02 00:04:11,177.0892,-40.46
1970-01-02 00:04:21,177.1965,-39.9601
1970-01-02 00:04:31,177.6016,-40.2351
1970-01-02 00:04:41,176.9039,-40.2222
1970-01-02 00:04:51,177.5601,-40.5442
1970-01-02 00:05:01,177.2201,-40.0816
1970-01-02 00:05:11,177.3632,-40.422
1970-01-02 00:05:21,177.5137,-40.2941
1970-01-02 00:05:31,177.3057,-40.1917
1970-01-02 00:05:41,177.0547,-40.2701
1970-01-02 00:05:51,177.1301,-40.3159
1970-01-02 00:06:01,177.3702,-40.1729
1970-01-02 00:06:11,177.2701,-40.4753
1970-01-02 00:06:21,177.0892,-40.1563
1970-01-02 00:06:31,177.4485,-40.3561
1970-01-02 00:06:41,177.5364,-39.9481
1970-01-02 00:06:51,177.3423,-40.4266
1970-01-02 00:07:01,177.288,-40.1574
1970-01-02 00:07:11,177.1451,-40.0357
1970-01-02 00:07:21,177.2773,-40.2688
1970-01-02 00:07:31,177.4552,-40.02
1970-01-02 00:07:41,177.1149,-40.5529
1970-01-02 00:07:51,177.4215,-40.5226
1970-01-02 00:08:01,177.4317,-40.3668
1970-01-02 00:08:11,177.111,-40.5026
1970-01-02 00:08:21,177.3736,-40.2235
1970-01-02 00:08:31,177.5396,-40.13
1970-01-02 00:08:41,177.1526,-40.3992
1970-01-02 00:08:51,177.0469,-40.6073
1970-01-02 00:09:01,177.3458,-40.4332
1970-01-02 00:09:11,177.1832,-40.3657
1970-01-02 00:09:21,177.377,-40.1428
1970-01-02 00:09:31,177.5137,-40.4689
1970-01-02 00:09:41,177.4317,-40.4544
1970-01-02 00:09:51,177.5104,-40.3751
1970-01-02 00:10:01,177.0391,-40.551
1970-01-02 00:10:11,177.2916,-40.252
1970-01-02 00:10:21,177.4181,-40.4723
1970-01-02 00:10:31,177.4351,-40.3296
1970-01-02 00:10:41,177.2916,-40.2958
1970-01-02 00:10:51,177.4283,-40.3163
1970-01-02 00:11:01,177.3388,-40.376
1970-01-02 00:11:11,177.2382,-40.2035
1970-01-02 00:11:21,177.7276,-40.4477
1970-01-02 00:11:31,177.3057,-40.1917
1970-01-02 00:11:41,177.3598,-40.3279
1970-01-02 00:11:51,177.3528,-40.4024
1970-01-02 00:12:01,177.5072,-40.4997
1970-01-02 00:12:11,177.3528,-40.49
1970-01-02 00:12:21,177.2018,-40.4864
1970-01-02 00:12:31,177.2773,-40.6191
1970-01-02 00:12:41,177.5072,-40.3685
1970-01-02 00:12:51,177.3022,-40.3158
1970-01-02 00:13:01,177.4283,-40.4479
1970-01-02 00:13:11,177.1338,-40.1908
1970-01-02 00:13:21,177.288,-40.1133
1970-01-02 00:13:31,177.3667,-40.2537
1970-01-02 00:13:41,177.7454,-40.2684
1970-01-02 00:13:51,177.2701,-40.4753
1970-01-02 00:14:01,177.1413,-40.4667
1970-01-02 00:14:11,177.5137,-40.3816
1970-01-02 00:14:21,176.8916,-40.5534
1970-01-02 00:14:31,177.5235,-40.0953
1970-01-02 00:14:41,177.4249,-40.3975
1970-01-02 00:14:51,177.1526,-40.0937
1970-01-02 00:15:01,177.5202,-40.22
1970-01-02 00:15:11,177.4283,-40.2282
1970-01-02 00:15:21,177.4249,-40.3096
1970-01-02 00:15:31,177.4249,-40.529
1970-01-02 00:15:41,177.3057,-40.1917
1970-01-02 00:15:51,177.3702,-40.3914
1970-01-02 00:16:01,177.1376,-40.4603
1970-01-02 00:16:11,177.5104,-40.2874
1970-01-02 00:16:21,177.2128,-40.1556
1970-01-02 00:16:31,177.8119,-40.3373
1970-01-02 00:16:41,178.1234,-39.9746
1970-01-02 00:16:51,177.0995,-40.6592
1970-01-02 00:17:01,177.589,-40.3832
1970-01-02 00:17:11,177.2809,-40.4509
1970-01-02 00:17:21,177.3598,-40.5464
1970-01-02 00:17:31,177.2844,-40.2384
1970-01-02 00:17:41,177.4351,-40.2419
1970-01-02 00:17:51,177.2628,-40.5063
1970-01-02 00:18:01,177.288,-40.1574
1970-01-02 00:18:11,177.4452,-40.2621
1970-01-02 00:18:21,177.2201,-40.257
1970-01-02 00:18:31,177.4351,-40.4608
1970-01-02 00:18:41,177.573,-40.5259
1970-01-02 00:18:51,177.1338,-40.4538
1970-01-02 00:19:01,177.3563,-40.4527
1970-01-02 00:19:11,177.5039,-40.3179
1970-01-02 00:19:21,177.4317,-40.279
1970-01-02 00:19:31,177.3667,-40.2099
1970-01-02 00:19:41,177.3057,-40.3224
1970-01-02 00:19:51,177.1338,-40.5845
1970-01-02 00:20:01,177.2916,-40.252
1970-01-02 00:20:11,177.3632,-40.422
1970-01-02 00:20:21,177.4418,-40.2554
1970-01-02 00:20:31,177.3388,-40.6396
1970-01-02 00:20:41,177.5332,-39.9848
1970-01-02 00:20:51,177.1488,-40.3055
1970-01-02 00:21:01,178.1184,-40.3558
1970-01-02 00:21:11,177.2987,-40.3091
1970-01-02 00:21:21,177.4906,-40.5553
1970-01-02 00:21:31,177.4249,-40.2655
1970-01-02 00:21:41,177.1981,-40.3483
1970-01-02 00:21:51,177.4351,-40.4608
1970-01-02 00:22:01,177.1225,-40.3904
1970-01-02 00:22:11,177.6363,-40.8088
1970-01-02 00:22:21,177.1187,-40.6466
1970-01-02 00:22:31,177.6612,-40.3344
1970-01-02 00:22:41,177.2737,-40.3941
1970-01-02 00:22:51,177.1413,-40.2046
1970-01-02 00:23:01,177.4317,-40.4106
1970-01-02 00:23:11,177.4519,-40.2319
1970-01-02 00:23:21,177.3907,-40.1267
1970-01-02 00:23:31,177.7395,-40.167
1970-01-02 00:23:41,177.2773,-40.2688
1970-01-02 00:23:51,177.655,-40.365
1970-01-02 00:24:01,177.4385,-40.1168
1970-01-02 00:24:11,177.8119,-40.2935
1970-01-02 00:24:21,177.5858,-40.3329
1970-01-02 00:24:31,177.3805,-39.8864
1970-01-02 00:24:41,177.2091,-40.1487
1970-01-02 00:24:51,177.2809,-40.3634
1970-01-02 00:25:01,177.2773,-40.5756
1970-01-02 00:25:11,177.5826,-40.4576
1970-01-02 00:25:21,177.4452,-40.3059
1970-01-02 00:25:31,177.2055,-40.4054
1970-01-02 00:25:41,177.4078,-40.5849
1970-01-02 00:25:51,177.5072,-40.1486
1970-01-02 00:26:01,177.4552,-40.1076
1970-01-02 00:26:11,177.8176,-40.3942
1970-01-02 00:26:21,177.1338,-40.4538
1970-01-02 00:26:31,177.4485,-40.3561
1970-01-02 00:26:41,177.2237,-40.3074
1970-01-02 00:26:51,177.5953,-40.4399
1970-01-02 00:27:01,177.7305,-40.4542
1970-01-02 00:27:11,177.4351,-40.4172
1970-01-02 00:27:21,177.0701,-40.2095
1970-01-02 00:27:31,177.4181,-40.56
1970-01-02 00:27:41,177.2809,-40.6688
1970-01-02 00:27:51,177.7484,-40.4058
1970-01-02 00:28:01,177.6016,-40.3659
1970-01-02 00:28:11,177.2592,-40.5877
1970-01-02 00:28:21,177.2701,-40.2553
1970-01-02 00:28:31,177.0351,-40.4567
1970-01-02 00:28:41,177.8061,-40.368
1970-01-02 00:28:51,177.2844,-40.4574
1970-01-02 00:29:01,176.9593,-40.5426
1970-01-02 00:29:11,177.3092,-40.1549
1970-01-02 00:29:21,177.2916,-40.252
1970-01-02 00:29:31,177.5921,-40.5639
1970-01-02 00:29:41,177.3563,-40.6271
1970-01-02 00:29:51,177.2916,-40.3395
1970-01-02 00:30:01,177.3598,-40.5464
1970-01-02 00:30:11,177.2165,-40.0745
1970-01-02 00:30:21,177.5794,-40.4949
1970-01-02 00:30:31,177.5267,-40.2336
1970-01-02 00:30:41,177.5332,-40.1598
1970-01-02 00:30:51,177.3632,-39.8498
1970-01-02 00:31:01,177.3423,-40.3385
1970-01-02 00:31:11,177.5072,-40.1927
1970-01-02 00:31:21,177.3736,-40.3108
1970-01-02 00:31:31,177.5984,-40.4028
1970-01-02 00:31:41,177.2809,-40.4946
1970-01-02 00:31:51,177.1376,-40.1538
1970-01-02 00:32:01,177.517,-40.4318
1970-01-02 00:32:11,177.4552,-40.3692
1970-01-02 00:32:21,177.6202,-40.1017
1970-01-02 00:32:31,178.224,-39.792
1970-01-02 00:32:41,177.6016,-40.1039
1970-01-02 00:32:51,177.1526,-40.006
1970-01-02 00:33:01,177.3667,-40.122
1970-01-02 00:33:11,177.6233,-39.847
1970-01-02 00:33:21,177.6356,-39.7888
1970-01-02 00:33:31,177.7917,-39.7702
1970-01-02 00:33:41,177.6915,-39.702
1970-01-02 00:33:51,177.4651,-39.9098
1970-01-02 00:34:01,177.5586,-39.5609
1970-01-02 00:34:11,177.9147,-39.8382
1970-01-02 00:34:21,177.5712,-39.6787
1970-01-02 00:34:31,177.7974,-39.6979
1970-01-02 00:34:41,177.4471,-39.5977
1970-01-02 00:34:51,177.5073,-39.7428
1970-01-02 00:35:01,177.4406,-39.1017
1970-01-02 00:35:11,177.337,-39.2026
1970-01-02 00:35:21,177.5104,-38.8738
1970-01-02 00:35:31,177.828,-38.8686
1970-01-02 00:35:41,177.3974,-38.8245
1970-01-02 00:35:51,177.8335,-38.7542
1970-01-02 00:36:01,177.7837,-38.2971
1970-01-02 00:36:11,178.1362,-38.2847
1970-01-02 00:36:21,177.632,-38.3988
1970-01-02 00:36:31,177.7264,-37.9906
1970-01-02 00:36:41,178.1705,-37.4148
1970-01-02 00:36:51,177.9265,-37.7229
1970-01-02 00:37:01,178.2558,-36.4192
1970-01-02 00:37:11,178.1772,-35.9134
1970-01-02 00:37:21,178.0323,-35.8396
1970-01-02 00:37:31,178.0323,-35.7471
1970-01-02 00:37:41,178.4069,-35.3565
1970-01-02 00:37:51,178.281,-34.8829
1970-01-02 00:38:01,178.4853,-34.029
1970-01-02 00:38:11,178.4184,-33.3774
1970-01-02 00:38:21,178.2768,-32.713
1970-01-02 00:38:31,178.3477,-32.585
1970-01-02 00:38:41,178.4944,-31.8918
1970-01-02 00:38:51,178.5764,-31.5012
1970-01-02 00:39:01,178.7225,-30.799
1970-01-02 00:39:11,178.7911,-30.3218
1970-01-02 00:39:21,178.7968,-29.5519
1970-01-02 00:39:31,178.7119,-29.2839
1970-01-02 00:39:41,178.5243,-28.8697
1970-01-02 00:39:51,178.7329,-28.6279
1970-01-02 00:40:01,178.8831,-28.3706
1970-01-02 00:40:11,178.7475,-28.503
1970-01-02 00:40:21,178.698,-28.0494
1970-01-02 00:40:31,178.6376,-27.968
1970-01-02 00:40:41,178.563,-28.0277
1970-01-02 00:40:51,178.8269,-28.0269
1970-01-02 00:41:01,178.9735,-28.0054
1970-01-02 00:41:11,178.9286,-27.2875
1970-01-02 00:41:21,179.3676,-27.0172
1970-01-02 00:41:31,179.1706,-26.8173
1970-01-02 00:41:41,178.8478,-26.2781
1970-01-02 00:41:51,179.3577,-25.579
1970-01-02 00:42:01,179.0504,-24.8925
1970-01-02 00:42:11,179.3732,-24.2108
1970-01-02 00:42:21,179.1186,-23.8313
1970-01-02 00:42:31,178.9982,-23.2936
1970-01-02 00:42:41,179.1833,-23.0447
1970-01-02 00:42:51,178.8959,-22.6074
1970-01-02 00:43:01,178.9561,-22.2098
1970-01-02 00:43:11,179.8772,-21.8437
1970-01-02 00:43:21,179.63,-20.8053
1970-01-02 00:43:31,179.5087,-19.7504
1970-01-02 00:43:41,179.7559,-18.9822
1970-01-02 00:43:51,179.5751,-18.6709
1970-01-02 00:44:01,179.6972,-18.1435
1970-01-02 00:44:11,-179.9396,-17.3953
1970-01-02 00:44:21,180.0,-16.6605
1970-01-02 00:44:31,179.5175,-16.0324
1970-01-02 00:44:41,179.757,-15.1315
1970-01-02 00:44:51,180.0,-14.0362
1970-01-02 00:45:01,-179.8803,-13.5704
1970-01-02 00:45:11,-179.8211,-12.951
1970-01-02 00:45:21,180.0,-12.4721
1970-01-02 00:45:31,180.0,-12.1028
1970-01-02 00:45:41,-179.7065,-11.6931
1970-01-02 00:45:51,-179.3549,-11.2303
1970-01-02 00:46:01,-179.4728,-10.031
1970-01-02 00:46:11,-179.8235,-9.3859
1970-01-02 00:46:21,-179.6449,-8.519
1970-01-02 00:46:31,-179.5861,-7.8151
1970-01-02 00:46:41,-179.2963,-7.2904
1970-01-02 00:46:51,-179.2415,-6.5637
1970-01-02 00:47:01,-179.1773,-5.2151
1970-01-02 00:47:11,-179.4124,-4.3985
1970-01-02 00:47:21,-178.8212,-3.5903
1970-01-02 00:47:31,-178.8916,-2.3321
1970-01-02 00:47:41,-179.1765,-0.5882
1970-01-02 00:47:51,-178.8859,0.4104
1970-01-02 00:48:01,-179.2258,1.0718
1970-01-02 00:48:11,-179.1654,2.3237
1970-01-02 00:48:21,-178.9844,3.1032
1970-01-02 00:48:31,-178.9834,4.0
1970-01-02 00:48:41,-178.7021,4.4743
1970-01-02 00:48:51,-178.82,4.8847
1970-01-02 00:49:01,-178.5724,5.3965
1970-01-02 00:49:11,-178.7636,6.0413
1970-01-02 00:49:21,-178.5738,6.1556
1970-01-02 00:49:31,-179.2384,6.3011
1970-01-02 00:49:41,-178.0211,6.4322
1970-01-02 00:49:51,-177.728,7.2413
1970-01-02 00:50:01,-178.7021,8.0289
1970-01-02 00:50:11,-178.6845,8.9549
1970-01-02 00:50:21,-178.8626,9.5478
1970-01-02 00:50:31,-178.6845,9.8279
1970-01-02 00:50:41,-178.1752,9.3908
1970-01-02 00:50:51,-178.0595,9.4951
1970-01-02 00:51:01,-178.3533,9.8395
1970-01-02 00:51:11,-177.9525,9.9016
1970-01-02 00:51:21,-177.7726,10.3179
1970-01-02 00:51:31,-177.9228,10.731
1970-01-02 00:51:41,-178.3328,10.9958
1970-01-02 00:51:51,-178.7901,11.2842
1970-01-02 00:52:01,-178.5694,11.0082
1970-01-02 00:52:11,-178.3015,10.5939
1970-01-02 00:52:21,-178.177,10.806
1970-01-02 00:52:31,-178.0048,10.8965
1970-01-02 00:52:41,-178.4567,11.0775
1970-01-02 00:52:51,-178.4551,11.3745
1970-01-02 00:53:01,-178.3328,11.2251
1970-01-02 00:53:11,-177.9946,11.4619
1970-01-02 00:53:21,-177.5772,11.9914
1970-01-02 00:53:31,-177.8701,12.232
1970-01-02 00:53:41,-178.1466,13.2105
1970-01-02 00:53:51,-178.2515,13.3756
1970-01-02 00:54:01,-178.3755,13.4063
1970-01-02 00:54:11,-178.3118,13.661
1970-01-02 00:54:21,-178.3839,13.6218
1970-01-02 00:54:31,-177.9695,14.2103
1970-01-02 00:54:41,-178.0869,14.5059
1970-01-02 00:54:51,-177.6516,14.9419
1970-01-02 00:55:01,-177.7118,15.1671
1970-01-02 00:55:11,-177.9077,15.2302
1970-01-02 00:55:21,-177.7118,15.7821
1970-01-02 00:55:31,-177.9395,16.1035
1970-01-02 00:55:41,-177.8676,16.2963
1970-01-02 00:55:51,-177.5762,16.6017
1970-01-02 00:56:01,-177.6492,16.6307
1970-01-02 00:56:11,-177.9351,17.0282
1970-01-02 00:56:21,-177.9416,17.6394
1970-01-02 00:56:31,-177.6551,17.8448
1970-01-02 00:56:41,-177.6166,17.9053
1970-01-02 00:56:51,-177.7664,18.1049
1970-01-02 00:57:01,-178.097,18.0379
1970-01-02 00:57:11,-178.101,18.0018
1970-01-02 00:57:21,-177.2073,17.7381
1970-01-02 00:57:31,-177.8068,17.7435
1970-01-02 00:57:41,-177.7856,18.2929
1970-01-02 00:57:51,-177.7217,18.5321
1970-01-02 00:58:01,-177.776,18.6441
1970-01-02 00:58:11,-177.7094,18.5696
1970-01-02 00:58:21,-177.3808,18.3439
1970-01-02 00:58:31,-177.5477,18.5111
1970-01-02 00:58:41,-177.7531,18.6219
1970-01-02 00:58:51,-177.2238,19.1151
1970-01-02 00:59:01,-177.8213,19.3326
1970-01-02 00:59:11,-177.9457,19.2231
1970-01-02 00:59:21,-178.0187,19.3483
1970-01-02 00:59:31,-177.4511,19.253
1970-01-02 00:59:41,-177.7903,19.192
1970-01-02 00:59:51,-177.1223,18.8164
1970-01-02 01:00:01,-177.3413,19.2653
1970-01-02 01:00:11,-177.4784,19.1165
1970-01-02 01:00:21,-177.5266,19.378
1970-01-02 01:00:31,-177.847,19.2857
1970-01-02 01:00:41,-177.4455,19.6792
1970-01-02 01:00:51,-177.6551,19.2311
1970-01-02 01:01:01,-177.5372,19.4105
1970-01-02 01:01:11,-177.788,19.211
1970-01-02 01:01:21,-177.6627,19.3382
1970-01-02 01:01:31,-177.5212,19.5269
1970-01-02 01:01:41,-177.5077,19.4035
1970-01-02 01:01:51,-177.6476,19.2336
1970-01-02 01:02:01,-177.6292,18.9112
1970-01-02 01:02:11,-177.4308,19.3483
1970-01-02 01:02:21,-177.4593,19.471
1970-01-02 01:02:31,-177.5158,19.7861
1970-01-02 01:02:41,-177.7591,19.7739
1970-01-02 01:02:51,-177.8307,19.7507
1970-01-02 01:03:01,-177.5779,19.787
1970-01-02 01:03:11,-177.3946,20.0388
1970-01-02 01:03:21,-177.4455,19.8447
1970-01-02 01:03:31,-178.0251,19.6196
1970-01-02 01:03:41,-177.6652,19.3737
1970-01-02 01:03:51,-177.6476,19.6738
1970-01-02 01:04:01,-177.3946,19.5997
1970-01-02 01:04:11,-177.6425,19.823
1970-01-02 01:04:21,-177.4593,19.636
1970-01-02 01:04:31,-177.7411,19.4229
1970-01-02 01:04:41,-177.389,19.694
1970-01-02 01:04:51,-177.5805,19.8221
1970-01-02 01:05:01,-177.57,19.9015
1970-01-02 01:05:11,-177.5212,19.5819
1970-01-02 01:05:21,-177.8972,19.7669
1970-01-02 01:05:31,-177.7119,19.5453
1970-01-02 01:05:41,-177.4427,19.7542
1970-01-02 01:05:51,-177.5077,19.8456
1970-01-02 01:06:01,-177.8904,19.6612
1970-01-02 01:06:11,-177.9546,19.807
1970-01-02 01:06:21,-177.3327,19.6538
1970-01-02 01:06:31,-177.4621,19.781
1970-01-02 01:06:41,-177.505,19.7551
1970-01-02 01:06:51,-177.7241,19.3937
1970-01-02 01:07:01,-177.4784,19.3904
1970-01-02 01:07:11,-177.3805,19.8085
1970-01-02 01:07:21,-177.5647,19.6651
1970-01-02 01:07:31,-177.6551,19.6152
1970-01-02 01:07:41,-177.4086,19.7758
1970-01-02 01:07:51,-178.0079,19.6665
1970-01-02 01:08:01,-177.5158,19.8411
1970-01-02 01:08:11,-177.3946,19.7646
1970-01-02 01:08:21,-177.5752,19.8067
1970-01-02 01:08:31,-178.0847,19.4752
1970-01-02 01:08:41,-177.4483,19.8799
1970-01-02 01:08:51,-177.6476,19.399
1970-01-02 01:09:01,-177.5239,19.5623
1970-01-02 01:09:11,-177.389,19.8591
1970-01-02 01:09:21,-177.6677,19.4637
1970-01-02 01:09:31,-177.8331,19.731
1970-01-02 01:09:41,-177.5131,19.8609
1970-01-02 01:09:51,-177.4427,19.6437
1970-01-02 01:10:01,-177.5883,19.4888
1970-01-02 01:10:11,-177.9612,19.5288
1970-01-02 01:10:21,-177.5883,19.7082
1970-01-02 01:10:31,-178.0122,19.8473
1970-01-02 01:10:41,-177.5726,20.0465
1970-01-02 01:10:51,-177.5131,20.0805
1970-01-02 01:11:01,-177.9241,19.5335
1970-01-02 01:11:11,-177.4972,19.3111
1970-01-02 01:11:21,-177.7019,19.7886
1970-01-02 01:11:31,-177.5077,19.5142
1970-01-02 01:11:41,-177.9435,19.6855
1970-01-02 01:11:51,-177.6476,19.7835
1970-01-02 01:12:01,-177.776,19.691
1970-01-02 01:12:11,-177.5212,19.6918
1970-01-02 01:12:21,-177.4593,19.9103
1970-01-02 01:12:31,-177.6425,19.6581
1970-01-02 01:12:41,-177.5987,19.6847
1970-01-02 01:12:51,-177.4675,19.7417
1970-01-02 01:13:01,-177.4648,19.816
1970-01-02 01:13:11,-177.3974,19.6351
1970-01-02 01:13:21,-177.8284,19.7154
1970-01-02 01:13:31,-177.7832,19.905
1970-01-02 01:13:41,-177.9479,19.9214
1970-01-02 01:13:51,-177.5185,19.6014
1970-01-02 01:14:01,-177.2559,19.4194
1970-01-02 01:14:11,-177.8904,19.5511
1970-01-02 01:14:21,-177.5266,19.6526
1970-01-02 01:14:31,-177.8812,19.9055
1970-01-02 01:14:41,-177.2796,19.7586
1970-01-02 01:14:51,-177.4566,19.6006
1970-01-02 01:15:01,-177.6373,20.3012
1970-01-02 01:15:11,-177.7567,19.7937
1970-01-02 01:15:21,-177.6296,19.8671
1970-01-02 01:15:31,-177.4648,19.542
1970-01-02 01:15:41,-177.4648,19.1568
1970-01-02 01:15:51,-177.4593,19.3608
1970-01-02 01:16:01,-177.6476,19.399
1970-01-02 01:16:11,-178.5153,19.3887
1970-01-02 01:16:21,-176.8374,20.5749
1970-01-02 01:16:31,-177.5673,19.9214
1970-01-02 01:16:41,-177.7616,19.8642
1970-01-02 01:16:51,-173.6968,20.845
1970-01-02 01:17:01,-178.5899,18.3239
1970-01-02 01:17:11,-176.6122,18.9295
1970-01-02 01:17:21,-177.7578,18.8027
1970-01-02 01:17:31,-177.1376,20.9496
1970-01-02 01:17:41,-178.9871,20.9199
1970-01-02 01:17:51,-177.1823,21.7996
1970-01-02 01:18:01,-178.2259,20.658
1970-01-02 01:18:11,-176.4082,19.6182
1970-01-02 01:18:21,-176.7603,17.7029
1970-01-02 01:18:31,-175.927,17.2691
1970-01-02 01:18:41,-176.4458,17.9744
1970-01-02 01:18:51,-179.2559,19.3769
1970-01-02 01:19:01,-179.2344,21.181
1970-01-02 01:19:11,-178.727,21.4666
1970-01-02 01:19:21,-179.3074,20.9812
1970-01-02 01:19:31,-177.3327,19.7088
1970-01-02 01:19:41,-176.6804,18.9391
1970-01-02 01:19:51,-177.0001,18.8692
1970-01-02 01:20:01,-176.7859,19.0359
1970-01-02 01:20:11,-176.8944,19.318
1970-01-02 01:20:21,-176.9093,19.7526
1970-01-02 01:20:31,-178.3934,19.9163
1970-01-02 01:20:41,-178.3724,20.4317
1970-01-02 01:20:51,-178.3562,20.4512
1970-01-02 01:21:01,-178.8718,20.0701
1970-01-02 01:21:11,-177.2103,18.7595
1970-01-02 01:21:21,-176.7364,17.9345
1970-01-02 01:21:31,-177.083,18.4127
1970-01-02 01:21:41,-176.8031,19.4345
1970-01-02 01:21:51,-177.8166,20.3096
1970-01-02 01:22:01,-178.2376,20.9187
1970-01-02 01:22:11,-177.5567,20.7172
1970-01-02 01:22:21,-177.8789,19.9805
1970-01-02 01:22:31,-178.2062,19.4409
1970-01-02 01:22:41,-177.7998,18.9523
1970-01-02 01:22:51,-177.1744,18.9833
1970-01-02 01:23:01,-177.5779,19.4564
1970-01-02 01:23:11,-177.2942,19.4971
1970-01-02 01:23:21,-177.3974,19.5801
1970-01-02 01:23:31,-178.0144,19.6626
1970-01-02 01:23:41,-177.4002,20.2717
1970-01-02 01:23:51,-177.2678,20.1116
1970-01-02 01:24:01,-177.819,19.9598
1970-01-02 01:24:11,-177.697,19.5524
1970-01-02 01:24:21,-178.4123,19.1035
1970-01-02 01:24:31,-177.8789,19.0751
1970-01-02 01:24:41,-177.3697,19.293
1970-01-02 01:24:51,-177.7494,19.6319
1970-01-02 01:25:01,-178.4909,20.0171
1970-01-02 01:25:11,-178.0659,19.762
1970-01-02 01:25:21,-177.7664,19.7696
1970-01-02 01:25:31,-177.2058,19.7266
1970-01-02 01:25:41,-176.8712,19.6151
1970-01-02 01:25:51,-177.2298,19.6794
1970-01-02 01:26:01,-177.5883,20.3086
1970-01-02 01:26:11,-177.4593,20.3472
1970-01-02 01:26:21,-176.9971,19.9729
1970-01-02 01:26:31,-177.7044,19.3834
1970-01-02 01:26:41,-177.6038,19.3729
1970-01-02 01:26:51,-177.9107,19.595
1970-01-02 01:27:01,-178.1544,19.289
1970-01-02 01:27:11,-177.4002,19.2854
1970-01-02 01:27:21,-177.8949,19.2366
1970-01-02 01:27:31,-177.776,19.2518
1970-01-02 01:27:41,-177.9568,19.4027
1970-01-02 01:27:51,-177.7494,19.7981
1970-01-02 01:28:01,-177.8789,19.6493
1970-01-02 01:28:11,-177.697,19.8832
1970-01-02 01:28:21,-177.5805,19.6023
